marketplace_id,Player,Team,Position,Position Group,Play_Type,Season,Week,Moment_Date,Game Outcome,won_game,Description only (Moment TD),Conservative (In-game TD),Conservative (Moment TD),Best Guess: (In-game TD),Best Guess (Moment TD),Moment_Tier,Rarity,Moment_Description,NFLALLDAY_ASSETS_URL,Total_Circulation,Price,tx_id,site
656,Elijah Mitchell,San Francisco 49ers,RB,Offense,Rush,2021,17,2022-01-02 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Elijah Mitchell was able to shed a tackle as he cut this one up the field, which turned a short gain into a 37-yard burst, down inside the Houston 10-yard line. Mitchell carried the ball 21 times for 119 yards on the day in a 23-7 San Francisco win over Houston on Jan. 2, 2022.",https://assets.nflallday.com/editions/move_the_chains/498eac72-4fc9-424c-bb2d-ce6183ea61aa/play_498eac72-4fc9-424c-bb2d-ce6183ea61aa_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8000,28.46153846153846,429,https://nflallday.com/listing/moment/656
658,Andre Roberts,Los Angeles Chargers,WR,Offense,Kick Return,2021,17,2022-01-02 00:00:00.000,Win,True,False,,True,False,True,RARE,1,"Andre Roberts decided to take this kick out of the end zone from one yard deep. It was a good call. Bringing it to the near sideline and finding a seam before cutting it back across the field, Roberts was virtually untouched on his way to six points. The score added to Los Angeles' fourth-quarter lead and the Chargers would go on to win, 34-13, over Denver on Jan. 2, 2022.",https://assets.nflallday.com/editions/afterburners/f24046e7-787c-4512-8e69-718b8168de90/play_f24046e7-787c-4512-8e69-718b8168de90_afterburners_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,799,53.31428571428572,35,https://nflallday.com/listing/moment/658
659,Kendrick Bourne,New England Patriots,WR,Offense,Reception,2021,17,2022-01-02 00:00:00.000,Win,True,False,False,False,False,False,RARE,1,"It was a simple screen to the left side for Kendrick Bourne, who ended up making it into much more. With blockers in front of him, he darted up the field and turned on the jets into Jacksonville territory for a gain of 46 yards. Bourne caught five passes for 76 yards on the day in New England's 50-10 victory over the Jaguars on Jan. 2, 2022.",https://assets.nflallday.com/editions/afterburners/71582d33-61c7-4a14-95dc-c1bdf383d77f/play_71582d33-61c7-4a14-95dc-c1bdf383d77f_afterburners_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,799,50.78260869565217,23,https://nflallday.com/listing/moment/659
663,David Long Jr.,Tennessee Titans,LB,Defense,Interception,2021,17,2022-01-02 00:00:00.000,Win,True,False,,False,False,False,RARE,1,"This pass looked destined to fall incomplete, but a fortuitous kick up into the air kept the play alive and David Long Jr. dove in to snag the interception. Long Jr. registered four total tackles to go along with this pick in a 34-3 Tennessee win over Miami on Jan. 2, 2022.",https://assets.nflallday.com/editions/ball_hawk/2cbc496f-5139-46dd-a7ca-4b8973e4a36d/play_2cbc496f-5139-46dd-a7ca-4b8973e4a36d_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,64.13157894736842,38,https://nflallday.com/listing/moment/663
665,Garrett Bradbury,Minnesota Vikings,OL,Offense,Reception,2021,17,2022-01-02 00:00:00.000,Loss,False,False,False,False,False,False,RARE,1,"How's this for situational awareness? Center Garrett Bradbury snapped the ball on this play, pass blocked for his quarterback, then jumped into action as he saw this pass pop up in the air off of the intended receiver. He snatched it before it hit the ground and rumbled forward for a gain of 21 yards and a first down, through a defense that for a moment looked stunned that he had made the reception. It was Bradbury's lone catch of the day in Minnesota's 37-10 loss to Green Bay on Jan. 2, 2022.",https://assets.nflallday.com/editions/in_the_trenches/77546498-e18b-4ebe-b822-92abe01fee4b/play_77546498-e18b-4ebe-b822-92abe01fee4b_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,699,66.0625,32,https://nflallday.com/listing/moment/665
668,Courtland Sutton,Denver Broncos,WR,Offense,Reception,2021,17,2022-01-02 00:00:00.000,Loss,False,False,False,False,False,False,RARE,1,"Courtland Sutton's adjustment while the ball was in the air made all the difference on this 44-yard gain. Seeing that he needed to come back to the football, Sutton cut in front of his defender and made the grab before being pulled down in Los Angeles territory. Sutton caught three passes for 60 yards in the game, a 34-13 loss to the Chargers on Jan. 2, 2022.",https://assets.nflallday.com/editions/launch_codes/51947f05-b50f-441f-ae38-158917306a12/play_51947f05-b50f-441f-ae38-158917306a12_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,165.22222222222223,54,https://nflallday.com/listing/moment/668
669,Trevor Lawrence,Jacksonville Jaguars,QB,Offense,Pass,2021,17,2022-01-02 00:00:00.000,Loss,False,True,True,False,True,False,RARE,1,"A rusher was closing in quickly as Trevor Lawrence let this deep ball fly into double coverage down the field. Despite little available daylight, Laquon Treadwell made the grab for a gain of 40 yards into the red zone. Lawrence finished 17-of-27 on the day for 193 yards with one touchdown and three interceptions in Jacksonville's 50-10 loss to New England on Jan. 2, 2022.",https://assets.nflallday.com/editions/launch_codes/ccbccea0-898b-4fa2-a5a2-bd0d2cedc4fc/play_ccbccea0-898b-4fa2-a5a2-bd0d2cedc4fc_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,771.3,30,https://nflallday.com/listing/moment/669
670,Mecole Hardman,Kansas City Chiefs,WR,Offense,Reception,2021,17,2022-01-02 00:00:00.000,Loss,False,False,False,False,False,False,RARE,1,"Mecole Hardman's speed was the difference on this play. He breezed past his defender into open space along the far sideline and quarterback Patrick Mahomes II found him for this gain of 53 yards into the red zone. This was Hardman's lone catch of the day in a 34-31 Kansas City loss to Cincinnati on Jan. 2, 2022.",https://assets.nflallday.com/editions/launch_codes/9aa3075b-cca3-41cb-97e2-7d3726ded911/play_9aa3075b-cca3-41cb-97e2-7d3726ded911_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,81.58730158730158,63,https://nflallday.com/listing/moment/670
671,Travis Kelce,Kansas City Chiefs,TE,Offense,Reception,2021,17,2022-01-02 00:00:00.000,Loss,False,True,True,True,True,True,RARE,1,"Travis Kelce came across the field on this drag route after coming off a block and quarterback Patrick Mahomes II found him for the short touchdown to put Kansas City up by two scores late in the first quarter. Kelce caught five passes for 25 yards on the day, though the Chiefs would ultimately fall to the Bengals, 34-31, on Jan. 2, 2022.",https://assets.nflallday.com/editions/showtime/3ece99bc-6433-4525-9e62-8991a73a5df4/play_3ece99bc-6433-4525-9e62-8991a73a5df4_showtime_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1099,212.35555555555555,45,https://nflallday.com/listing/moment/671
673,Arizona Cardinals,Arizona Cardinals,Team,Team,Pass,2021,17,2022-01-02 00:00:00.000,Win,True,True,,False,True,False,LEGENDARY,2,"Who could have predicted that one of the most spectacular catches of the season would come on a fake punt? On the play, the ball was snapped directly to Chris Banjo, who drifted to the right and heaved it up to Jonathan Ward down the field. With the defense draped all over him, Ward controlled the ball by pinning it against the defender's helmet and somehow maintained control, even as he tumbled to the ground. The 23-yard gain came on Banjo's lone pass and Ward's lone reception on the day. The fourth-down play earned Arizona a first down and they would later score a touchdown to cap a 15-play, 91-yard drive that lasted 8:25. The Cardinals would go on to beat Dallas, 25-22, on Jan. 2, 2022.",https://assets.nflallday.com/editions/hoodwinked/9700cf20-c734-45cc-b3b3-96a3b0cb6626/play_9700cf20-c734-45cc-b3b3-96a3b0cb6626_hoodwinked_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,39,1200.0,1,https://nflallday.com/listing/moment/673
675,Amon-Ra St. Brown,Detroit Lions,WR,Offense,Rush,2021,17,2022-01-02 00:00:00.000,Loss,False,True,True,True,True,True,LEGENDARY,2,"Amon-Ra St. Brown lined up as a running back next to the quarterback in the shotgun on this play, then took the delayed handoff up the middle. He bounced off one defender, then spun up the field and, with nothing but green grass in front of him, took it in for the score. He carried the ball twice for 23 yards and a touchdown and caught eight passes for 111 yards and another touchdown on the day in Detroit's 51-29 loss to Seattle on Jan. 2, 2022.",https://assets.nflallday.com/editions/rookie_revelation/dbe8878c-acf6-41c6-bb2c-b412188c7317/play_dbe8878c-acf6-41c6-bb2c-b412188c7317_rookie_revelation_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,49,1600.0,1,https://nflallday.com/listing/moment/675
677,Trey Lance,San Francisco 49ers,QB,Offense,Pass,2021,17,2022-01-02 00:00:00.000,Win,True,True,True,True,True,True,LEGENDARY,2,"Trey Lance rolled to his right off the play action before looking back left and eyeing Deebo Samuel deep down the field. Samuel pulled it in around the 10-yard line before slipping past a defender and taking it in for the 45-yard score. Lance finished 16-of-23 on the day for 249 yards with two touchdowns and one interception in the 49ers' 23-7 win over Houston on Jan. 2, 2022.",https://assets.nflallday.com/editions/rookie_revelation/101848dc-160f-4369-bdff-02f52d41b83f/play_101848dc-160f-4369-bdff-02f52d41b83f_rookie_revelation_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,49,6975.0,1,https://nflallday.com/listing/moment/677
680,Andy Dalton,Chicago Bears,QB,Offense,Pass,2021,18,2022-01-09 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Andy Dalton eyed Damien Williams leaking out of the backfield and, with coverage late to pick him up, floated this pass down the near sideline for the score. Dalton finished 33-of-48 for 325 yards with one touchdown and two interceptions in Chicago's 31-17 loss to Minnesota on Jan. 9, 2022.",https://assets.nflallday.com/editions/base/2bc1ee5e-14c1-43e3-af41-7697619cc4e9/play_2bc1ee5e-14c1-43e3-af41-7697619cc4e9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,7.753709198813056,674,https://nflallday.com/listing/moment/680
681,CeeDee Lamb,Dallas Cowboys,WR,Offense,Reception,2021,18,2022-01-08 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"CeeDee Lamb not only made the adjustment to pull in this pass on the run, but he did it while three defenders closed in, bouncing off and rumbling forward past midfield and into Philadelphia territory. Lamb caught two passes for 45 yards in the game, a 51-26 Dallas win over Philadelphia on Jan. 8, 2022. ",https://assets.nflallday.com/editions/base/4e437697-7c6f-495c-a920-d13d3542bbce/play_4e437697-7c6f-495c-a920-d13d3542bbce_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,50.87712366653496,2531,https://nflallday.com/listing/moment/681
682,Dak Prescott,Dallas Cowboys,QB,Offense,Pass,2021,18,2022-01-08 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"A single-season franchise passing touchdown record and a career high? With this pass to Corey Clement in the flat, Dak Prescott achieved both. It was one of five touchdown passes on the day for Prescott, who finished 21-of-27 for 295 yards through the air, and the 37th score of the season through the air for the quarterback. Dallas would go on to win, 51-26, on Jan. 8, 2022.",https://assets.nflallday.com/editions/base/82835efd-fda0-4f36-a0ec-a92ffde972db/play_82835efd-fda0-4f36-a0ec-a92ffde972db_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,33.00604229607251,993,https://nflallday.com/listing/moment/682
683,Drew Lock,Denver Broncos,QB,Offense,Rush,2021,18,2022-01-08 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Facing a third down just outside the red zone, Drew Lock saw an opening and took advantage. A pair of drag routes pulled the defense toward the sidelines and Lock escaped the pocket up the middle. One cutback and a dive got Lock across the goal line for his second rushing touchdown of the game. Lock finished 12-of-24 passing for 162 yards and carried the ball four times for 35 yards and two scores in Denver's 28-24 loss to Kansas City on Jan. 8, 2022.",https://assets.nflallday.com/editions/base/14e1334c-2ed2-4cc0-a60e-0070acde2e34/play_14e1334c-2ed2-4cc0-a60e-0070acde2e34_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,10.71156289707751,787,https://nflallday.com/listing/moment/683
684,Amon-Ra St. Brown,Detroit Lions,WR,Offense,Reception,2021,18,2022-01-09 00:00:00.000,Win,True,True,True,False,True,False,COMMON,0,"Amon-Ra St. Brown pulled in this pass and immediately absorbed a hit from a Green Bay defender, then stayed on his feet to keep it moving into Packers territory for a 28-yard gain. The Lions would score four plays later to take the lead and they would go on to win, 37-30, on Jan. 9, 2022. St. Brown finished with eight catches for 109 yards and a touchdown.",https://assets.nflallday.com/editions/base/52a34c53-5973-4b0a-99a1-821be08a2a33/play_52a34c53-5973-4b0a-99a1-821be08a2a33_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,37.269082125603866,2070,https://nflallday.com/listing/moment/684
685,D'Andre Swift,Detroit Lions,RB,Offense,Rush,2021,18,2022-01-09 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"D'Andre Swift saw no space in front of him, so he bounced it to the left and beat the Packers' defense to the edge to carry it in for a 14-yard touchdown. The score gave Detroit the lead with under two minutes to play in the fourth quarter and they would go on to win, 37-30, on Jan. 9, 2022. Swift finished with seven carries for 30 yards in the victory.",https://assets.nflallday.com/editions/base/6f59aacb-e02f-496c-b4bf-7af90f68c129/play_6f59aacb-e02f-496c-b4bf-7af90f68c129_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,58.06988041853513,2676,https://nflallday.com/listing/moment/685
686,Allen Lazard,Green Bay Packers,WR,Offense,Reception,2021,18,2022-01-09 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"This Allen Lazard catch was all about concentration. After pulling in the pass from Aaron Rodgers, the ground popped the ball out of his hands and into the air, but he stayed calm and got his right hand underneath it to regain control for the touchdown. Lazard caught five passes for 75 yards and two touchdowns in the game, a 37-30 loss to Detroit on Jan. 9, 2022.",https://assets.nflallday.com/editions/base/ed40dfa9-e21d-4675-90ec-145f85656cdd/play_ed40dfa9-e21d-4675-90ec-145f85656cdd_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,18.30365093499555,1123,https://nflallday.com/listing/moment/686
687,Josiah Deguara,Green Bay Packers,TE,Offense,Reception,2021,18,2022-01-09 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Josiah Deguara slipped off of his block to give Jordan Love a target on this play, catching the screen and doing the rest himself. Slipping a tackle near the first-down marker, he crossed over midfield and outran the defense for a 62-yard touchdown. Deguara caught three passes for 66 yards and this score in Green Bay's 37-30 loss to Detroit on Jan. 9, 2022.",https://assets.nflallday.com/editions/base/44bbc79c-5f2b-41bb-9915-fb7b2a716245/play_44bbc79c-5f2b-41bb-9915-fb7b2a716245_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,7.517295597484277,636,https://nflallday.com/listing/moment/687
689,Austin Ekeler,Los Angeles Chargers,RB,Offense,Reception,2021,18,2022-01-09 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Austin Ekeler pulled in this screen with a cloud of Raiders in front of him. But one block on the outside and a nice cutback at the five-yard line freed him up to dive in for the touchdown. The 14-yard score put the Chargers back in the lead with under two minutes to play before halftime. Ekeler caught five passes for 35 yards and a touchdown and carried the ball 16 times for 64 yards and a touchdown in the Chargers' 35-32 loss to Las Vegas on Jan. 9, 2022.",https://assets.nflallday.com/editions/base/d6315296-4e1d-42b8-b350-81c46dc525aa/play_d6315296-4e1d-42b8-b350-81c46dc525aa_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,57.097573980271925,3751,https://nflallday.com/listing/moment/689
